412.53529079616	1.40583556330248
415.996857584759	1.41967201040925
420.038420936342	1.4347629686004
425.808926423293	1.45740308840498
430.408391230697	1.4813198144011
437.915203888739	1.50898534357892
441.960449758181	1.52281442564996
450.11354430069	1.52902069575037
460.050818746471	1.52384798566273
471.70230525618	1.53127194166892
476.929639358751	1.54003878918813
485.633270321361	1.55759457933371
492.604276630742	1.56886308398596
501.924729334937	1.57505462401493
510.129379127489	1.56359462843395
521.854515994403	1.54578106203815
528.902855178848	1.53055016816832
538.293275722387	1.5127660619154
550.018412589301	1.4949524955196
561.732501902634	1.4809245574841
572.27555053642	1.46817322564014
581.643875972798	1.45796037610782
592.175877053004	1.44899467262416
607.972037414381	1.43617705545872
621.418751380944	1.42843640291655
629.616036137775	1.41950015957577
637.828050966047	1.4055164117546
647.80583310829	1.38646306434586
656.010482900842	1.37500306876488
672.379274789483	1.36596371492402
675.822428988781	1.38610954263128
678.090859990671	1.40879385265019
680.362973510422	1.43021628654899
681.434586207743	1.46301033560013
683.699334691773	1.48695652173913
684.785677460536	1.51470306630987
685.325166327057	1.52983821471534
686.440969238701	1.54748975032529
688.114673606167	1.57396705374021
688.646797436968	1.59162595438588
691.498907519701	1.61430289936906
695.584661085606	1.61425134411902
701.461959590504	1.60029705644072
707.919254658385	1.58759727984681
714.956546289249	1.57615201433727
719.064394962316	1.56852920236663
